UID,nickname,날짜,누적공적,공적차,누적점수,점수차,일일공적,prev_date,prev_score
481782.0,그릴롤,2025-03-08,14489.0,1092,62516.0,9130,180.0,2025-03-07,53386.0
481782.0,그릴롤,2025-03-22,15749.0,1260,0.0,-1,0.0,2025-03-08,62516.0
481782.0,그릴롤,2025-03-23,17212.0,1463,12831.0,12831,180.0,2025-03-22,0.0
481782.0,그릴롤,2025-03-24,18693.0,1481,25848.0,13017,180.0,2025-03-23,12831.0
481782.0,그릴롤,2025-03-25,20186.0,1493,38993.0,13145,180.0,2025-03-24,25848.0
481782.0,그릴롤,2025-03-26,21663.0,1477,51967.0,12974,180.0,2025-03-25,38993.0
481782.0,그릴롤,2025-03-27,23144.0,1481,64999.0,13032,180.0,2025-03-26,51967.0
481782.0,그릴롤,2025-03-28,24634.0,1490,78116.0,13117,180.0,2025-03-27,64999.0
481782.0,그릴롤,2025-03-29,26108.0,1474,91074.0,12958,180.0,2025-03-28,78116.0
481782.0,그릴롤,2025-04-12,27368.0,1260,0.0,-1,0.0,2025-03-29,91074.0
481782.0,그릴롤,2025-04-13,28936.0,1568,13895.0,13895,180.0,2025-04-12,0.0
481782.0,그릴롤,2025-04-14,30506.0,1570,27809.0,13914,180.0,2025-04-13,13895.0
481782.0,그릴롤,2025-04-15,32086.0,1580,41836.0,14027,180.0,2025-04-14,27809.0
481782.0,그릴롤,2025-04-16,33661.0,1575,55805.0,13969,180.0,2025-04-15,41836.0
11840.0,나,2025-02-08,7507.0,-1,0.0,-1,0.0,,
11840.0,나,2025-02-09,8093.0,586,4390.0,4390,150.0,2025-02-08,0.0
11840.0,나,2025-02-10,8704.0,611,9012.0,4622,150.0,2025-02-09,4390.0
11840.0,나,2025-02-11,9334.0,630,13821.0,4809,150.0,2025-02-10,9012.0
11840.0,나,2025-02-12,9907.0,573,18062.0,4241,150.0,2025-02-11,13821.0
11840.0,나,2025-02-13,10447.0,540,21977.0,3915,150.0,2025-02-12,18062.0
11840.0,나,2025-02-14,11149.0,702,27514.0,5537,150.0,2025-02-13,21977.0
11840.0,나,2025-02-15,11766.0,617,32185.0,4671,150.0,2025-02-14,27514.0
11840.0,나,2025-03-01,13026.0,1260,0.0,-1,0.0,2025-02-15,32185.0
11840.0,나,2025-03-02,13848.0,822,6433.0,6433,180.0,2025-03-01,0.0
11840.0,나,2025-03-03,14643.0,795,12593.0,6160,180.0,2025-03-02,6433.0
11840.0,나,2025-03-04,15460.0,817,18974.0,6381,180.0,2025-03-03,12593.0
11840.0,나,2025-03-05,16247.0,787,25061.0,6087,180.0,2025-03-04,18974.0
11840.0,나,2025-03-06,17069.0,822,31495.0,6434,180.0,2025-03-05,25061.0
11840.0,나,2025-03-07,17939.0,870,38410.0,6915,180.0,2025-03-06,31495.0
11840.0,나,2025-03-08,18784.0,845,45077.0,6667,180.0,2025-03-07,38410.0
11840.0,나,2025-03-22,20044.0,1260,0.0,-1,0.0,2025-03-08,45077.0
11840.0,나,2025-03-23,21009.0,965,8156.0,8156,150.0,2025-03-22,0.0
11840.0,나,2025-03-24,21994.0,985,16517.0,8361,150.0,2025-03-23,8156.0
11840.0,나,2025-03-25,22979.0,985,24870.0,8353,150.0,2025-03-24,16517.0
11840.0,나,2025-03-26,23960.0,981,33191.0,8321,150.0,2025-03-25,24870.0
11840.0,나,2025-03-27,24903.0,943,41133.0,7942,150.0,2025-03-26,33191.0
11840.0,나,2025-03-28,25896.0,993,49565.0,8432,150.0,2025-03-27,41133.0
11840.0,나,2025-03-29,26874.0,978,57852.0,8287,150.0,2025-03-28,49565.0
11840.0,나,2025-04-12,28134.0,1260,0.0,-1,0.0,2025-03-29,57852.0
11840.0,나,2025-04-13,29172.0,1038,8900.0,8900,150.0,2025-04-12,0.0
11840.0,나,2025-04-14,30223.0,1051,17911.0,9011,150.0,2025-04-13,8900.0
11840.0,나,2025-04-15,31268.0,1045,26869.0,8958,150.0,2025-04-14,17911.0
11840.0,나,2025-04-16,32310.0,1042,35799.0,8930,150.0,2025-04-15,26869.0
762070.0,냐옹아울어바,2025-02-08,10107.0,-1,0.0,-1,0.0,,
762070.0,냐옹아울어바,2025-02-09,10991.0,884,7057.0,7057,180.0,2025-02-08,0.0
762070.0,냐옹아울어바,2025-02-10,12010.0,1019,15461.0,8404,180.0,2025-02-09,7057.0
762070.0,냐옹아울어바,2025-02-11,12989.0,979,23459.0,7998,180.0,2025-02-10,15461.0
762070.0,냐옹아울어바,2025-02-12,13991.0,1002,31692.0,8233,180.0,2025-02-11,23459.0
762070.0,냐옹아울어바,2025-02-13,14968.0,977,39682.0,7990,180.0,2025-02-12,31692.0
762070.0,냐옹아울어바,2025-02-14,15949.0,981,47707.0,8025,180.0,2025-02-13,39682.0
762070.0,냐옹아울어바,2025-02-15,16674.0,725,53461.0,5754,150.0,2025-02-14,47707.0
762070.0,냐옹아울어바,2025-03-01,17934.0,1260,0.0,-1,0.0,2025-02-15,53461.0
762070.0,냐옹아울어바,2025-03-02,18906.0,972,8337.0,8337,140.0,2025-03-01,0.0
762070.0,냐옹아울어바,2025-03-03,19901.0,995,16499.0,8162,180.0,2025-03-02,8337.0
762070.0,냐옹아울어바,2025-03-04,20909.0,1008,24785.0,8286,180.0,2025-03-03,16499.0
762070.0,냐옹아울어바,2025-03-05,21873.0,964,32637.0,7852,180.0,2025-03-04,24785.0
762070.0,냐옹아울어바,2025-03-06,22876.0,1003,40875.0,8238,180.0,2025-03-05,32637.0
762070.0,냐옹아울어바,2025-03-07,23922.0,1046,49555.0,8680,180.0,2025-03-06,40875.0
762070.0,냐옹아울어바,2025-03-08,24938.0,1016,57926.0,8371,180.0,2025-03-07,49555.0
1581287.0,네부,2025-02-08,10567.0,-1,0.0,-1,0.0,,
1581287.0,네부,2025-02-09,11564.0,997,8191.0,8191,180.0,2025-02-08,0.0
1581287.0,네부,2025-02-10,12617.0,1053,16935.0,8744,180.0,2025-02-09,8191.0
1581287.0,네부,2025-02-11,13733.0,1116,26312.0,9377,180.0,2025-02-10,16935.0
1581287.0,네부,2025-02-12,14694.0,961,34127.0,7815,180.0,2025-02-11,26312.0
1581287.0,네부,2025-02-13,15775.0,1081,43150.0,9023,180.0,2025-02-12,34127.0
1581287.0,네부,2025-02-14,16936.0,1161,52975.0,9825,180.0,2025-02-13,43150.0
1581287.0,네부,2025-02-15,18049.0,1113,62320.0,9345,180.0,2025-02-14,52975.0
1581287.0,네부,2025-03-01,19309.0,1260,0.0,-1,0.0,2025-02-15,62320.0
1581287.0,네부,2025-03-02,20357.0,1048,8696.0,8696,180.0,2025-03-01,0.0
1581287.0,네부,2025-03-03,21466.0,1109,17994.0,9298,180.0,2025-03-02,8696.0
1581287.0,네부,2025-03-04,22592.0,1126,27458.0,9464,180.0,2025-03-03,17994.0
1581287.0,네부,2025-03-05,23697.0,1105,36712.0,9254,180.0,2025-03-04,27458.0
1581287.0,네부,2025-03-06,24829.0,1132,46249.0,9537,180.0,2025-03-05,36712.0
1581287.0,네부,2025-03-07,25997.0,1168,56147.0,9898,180.0,2025-03-06,46249.0
1581287.0,네부,2025-03-08,27141.0,1144,65802.0,9655,180.0,2025-03-07,56147.0
1581287.0,네부,2025-03-22,28401.0,1260,0.0,-1,0.0,2025-03-08,65802.0
1581287.0,네부,2025-03-23,29850.0,1449,12697.0,12697,180.0,2025-03-22,0.0
1581287.0,네부,2025-03-24,31309.0,1459,25494.0,12797,180.0,2025-03-23,12697.0
1581287.0,네부,2025-03-25,32784.0,1475,38456.0,12962,180.0,2025-03-24,25494.0
1581287.0,네부,2025-03-26,34231.0,1447,51148.0,12692,180.0,2025-03-25,38456.0
1581287.0,네부,2025-03-27,35692.0,1461,63977.0,12829,180.0,2025-03-26,51148.0
1581287.0,네부,2025-03-28,37172.0,1480,76983.0,13006,180.0,2025-03-27,63977.0
1581287.0,네부,2025-03-29,38689.0,1517,90361.0,13378,180.0,2025-03-28,76983.0
1581287.0,네부,2025-04-12,39949.0,1260,0.0,-1,0.0,2025-03-29,90361.0
1581287.0,네부,2025-04-13,41495.0,1546,13700.0,13700,180.0,2025-04-12,0.0
1581287.0,네부,2025-04-14,43069.0,1574,27646.0,13946,180.0,2025-04-13,13700.0
1581287.0,네부,2025-04-15,44647.0,1578,41638.0,13992,180.0,2025-04-14,27646.0
1581287.0,네부,2025-04-16,46212.0,1565,55512.0,13874,180.0,2025-04-15,41638.0
2777044.0,노네임,2025-02-08,7170.0,-1,0.0,-1,0.0,,
2777044.0,노네임,2025-02-09,7809.0,639,4894.0,4894,150.0,2025-02-08,0.0
2777044.0,노네임,2025-02-10,8477.0,668,10082.0,5188,150.0,2025-02-09,4894.0
2777044.0,노네임,2025-02-11,9178.0,701,15597.0,5515,150.0,2025-02-10,10082.0
2777044.0,노네임,2025-02-12,9857.0,679,20893.0,5296,150.0,2025-02-11,15597.0
2777044.0,노네임,2025-02-13,10456.0,599,25392.0,4499,150.0,2025-02-12,20893.0
2777044.0,노네임,2025-02-14,11147.0,691,30804.0,5412,150.0,2025-02-13,25392.0
2777044.0,노네임,2025-02-15,11820.0,673,36044.0,5240,150.0,2025-02-14,30804.0
2777044.0,노네임,2025-03-01,13080.0,1260,0.0,-1,0.0,2025-02-15,36044.0
2777044.0,노네임,2025-03-02,14012.0,932,7534.0,7534,180.0,2025-03-01,0.0
2777044.0,노네임,2025-03-03,14903.0,891,14649.0,7115,180.0,2025-03-02,7534.0
2777044.0,노네임,2025-03-04,15848.0,945,22303.0,7654,180.0,2025-03-03,14649.0
2777044.0,노네임,2025-03-05,16742.0,894,29452.0,7149,180.0,2025-03-04,22303.0
2777044.0,노네임,2025-03-06,17728.0,986,37524.0,8072,180.0,2025-03-05,29452.0
2777044.0,노네임,2025-03-07,18729.0,1001,45744.0,8220,180.0,2025-03-06,37524.0
2777044.0,노네임,2025-03-08,19683.0,954,53490.0,7746,180.0,2025-03-07,45744.0
2777044.0,노네임,2025-03-22,20853.0,1170,0.0,-1,0.0,2025-03-08,53490.0
2777044.0,노네임,2025-03-23,21803.0,950,8013.0,8013,150.0,2025-03-22,0.0
2777044.0,노네임,2025-03-24,22785.0,982,16341.0,8328,150.0,2025-03-23,8013.0
2777044.0,노네임,2025-03-25,23777.0,992,24764.0,8423,150.0,2025-03-24,16341.0
2777044.0,노네임,2025-03-26,24748.0,971,32981.0,8217,150.0,2025-03-25,24764.0
2777044.0,노네임,2025-03-27,25733.0,985,41342.0,8361,150.0,2025-03-26,32981.0
2777044.0,노네임,2025-03-28,26735.0,1002,49876.0,8534,150.0,2025-03-27,41342.0
2777044.0,노네임,2025-03-29,27750.0,1015,58536.0,8660,150.0,2025-03-28,49876.0
2777044.0,노네임,2025-04-12,29010.0,1260,0.0,-1,0.0,2025-03-29,58536.0
2777044.0,노네임,2025-04-13,30041.0,1031,8824.0,8824,150.0,2025-04-12,0.0
2777044.0,노네임,2025-04-14,31026.0,985,17587.0,8763,110.0,2025-04-13,8824.0
2777044.0,노네임,2025-04-15,32007.0,981,25900.0,8313,150.0,2025-04-14,17587.0
2777044.0,노네임,2025-04-16,32950.0,943,33841.0,7941,150.0,2025-04-15,25900.0
105215.0,달려,2025-02-08,8693.0,-1,0.0,-1,0.0,,
105215.0,달려,2025-02-09,9665.0,972,7922.0,7922,180.0,2025-02-08,0.0
105215.0,달려,2025-02-10,10643.0,978,15922.0,8000,180.0,2025-02-09,7922.0
105215.0,달려,2025-02-11,11354.0,711,21543.0,5621,150.0,2025-02-10,15922.0
105215.0,달려,2025-02-12,12034.0,680,26850.0,5307,150.0,2025-02-11,21543.0
105215.0,달려,2025-02-13,12684.0,650,31860.0,5010,150.0,2025-02-12,26850.0
105215.0,달려,2025-02-14,13553.0,869,39061.0,7201,150.0,2025-02-13,31860.0
105215.0,달려,2025-02-15,14268.0,715,44714.0,5653,150.0,2025-02-14,39061.0
105215.0,달려,2025-03-01,15528.0,1260,0.0,-1,0.0,2025-02-15,44714.0
105215.0,달려,2025-03-02,16449.0,921,7423.0,7423,180.0,2025-03-01,0.0
105215.0,달려,2025-03-03,17416.0,967,15313.0,7890,180.0,2025-03-02,7423.0
105215.0,달려,2025-03-04,18413.0,997,23500.0,8187,180.0,2025-03-03,15313.0
105215.0,달려,2025-03-05,19365.0,952,31228.0,7728,180.0,2025-03-04,23500.0
105215.0,달려,2025-03-06,20327.0,962,39064.0,7836,180.0,2025-03-05,31228.0
105215.0,달려,2025-03-07,21368.0,1041,47680.0,8616,180.0,2025-03-06,39064.0
105215.0,달려,2025-03-08,22394.0,1026,56151.0,8471,180.0,2025-03-07,47680.0
105215.0,달려,2025-03-22,23654.0,1260,0.0,-1,0.0,2025-03-08,56151.0
105215.0,달려,2025-03-23,24989.0,1335,11562.0,11562,180.0,2025-03-22,0.0
105215.0,달려,2025-03-24,26015.0,1026,20327.0,8765,150.0,2025-03-23,11562.0
105215.0,달려,2025-03-25,27039.0,1024,29079.0,8752,150.0,2025-03-24,20327.0
105215.0,달려,2025-03-26,28050.0,1011,37707.0,8628,150.0,2025-03-25,29079.0
105215.0,달려,2025-03-27,29069.0,1019,46401.0,8694,150.0,2025-03-26,37707.0
105215.0,달려,2025-03-28,30096.0,1027,55177.0,8776,150.0,2025-03-27,46401.0
105215.0,달려,2025-03-29,31159.0,1063,64318.0,9141,150.0,2025-03-28,55177.0
105215.0,달려,2025-04-12,32329.0,1170,0.0,-1,0.0,2025-03-29,64318.0
105215.0,달려,2025-04-13,33855.0,1526,13470.0,13470,180.0,2025-04-12,0.0
105215.0,달려,2025-04-14,34906.0,1051,22496.0,9026,150.0,2025-04-13,13470.0
105215.0,달려,2025-04-15,34996.0,90,22496.0,0,90.0,2025-04-14,22496.0
105215.0,달려,2025-04-16,36535.0,1539,36102.0,13606,180.0,2025-04-15,22496.0
372401.0,더브리,2025-02-08,11388.0,-1,0.0,-1,0.0,,
372401.0,더브리,2025-02-09,12563.0,1175,9958.0,9958,180.0,2025-02-08,0.0
372401.0,더브리,2025-02-10,13770.0,1207,20238.0,10280,180.0,2025-02-09,9958.0
372401.0,더브리,2025-02-11,15064.0,1294,31400.0,11162,180.0,2025-02-10,20238.0
372401.0,더브리,2025-02-12,16342.0,1278,42395.0,10995,180.0,2025-02-11,31400.0
372401.0,더브리,2025-02-13,17603.0,1261,53225.0,10830,180.0,2025-02-12,42395.0
372401.0,더브리,2025-02-14,18932.0,1329,64730.0,11505,180.0,2025-02-13,53225.0
372401.0,더브리,2025-02-15,20206.0,1274,75682.0,10952,180.0,2025-02-14,64730.0
372401.0,더브리,2025-03-01,21466.0,1260,0.0,-1,0.0,2025-02-15,75682.0
372401.0,더브리,2025-03-02,22706.0,1240,10611.0,10611,180.0,2025-03-01,0.0
372401.0,더브리,2025-03-03,23890.0,1184,20668.0,10057,180.0,2025-03-02,10611.0
372401.0,더브리,2025-03-04,25138.0,1248,31361.0,10693,180.0,2025-03-03,20668.0
372401.0,더브리,2025-03-05,26274.0,1136,40930.0,9569,180.0,2025-03-04,31361.0
372401.0,더브리,2025-03-06,27537.0,1263,51774.0,10844,180.0,2025-03-05,40930.0
372401.0,더브리,2025-03-07,28811.0,1274,62738.0,10964,180.0,2025-03-06,51774.0
372401.0,더브리,2025-03-08,30038.0,1227,73223.0,10485,180.0,2025-03-07,62738.0
372401.0,더브리,2025-03-22,31298.0,1260,0.0,-1,0.0,2025-03-08,73223.0
372401.0,더브리,2025-03-23,32813.0,1515,13362.0,13362,180.0,2025-03-22,0.0
372401.0,더브리,2025-03-24,34333.0,1520,26784.0,13422,180.0,2025-03-23,13362.0
372401.0,더브리,2025-03-25,35886.0,1553,40532.0,13748,180.0,2025-03-24,26784.0
372401.0,더브리,2025-03-26,37443.0,1557,54311.0,13779,180.0,2025-03-25,40532.0
372401.0,더브리,2025-03-27,38986.0,1543,67946.0,13635,180.0,2025-03-26,54311.0
372401.0,더브리,2025-03-28,40542.0,1556,81715.0,13769,180.0,2025-03-27,67946.0
372401.0,더브리,2025-03-29,41635.0,1093,91158.0,9443,150.0,2025-03-28,81715.0
372401.0,더브리,2025-04-12,42895.0,1260,0.0,-1,0.0,2025-03-29,91158.0
372401.0,더브리,2025-04-13,44491.0,1596,14187.0,14187,180.0,2025-04-12,0.0
372401.0,더브리,2025-04-14,46087.0,1596,28374.0,14187,180.0,2025-04-13,14187.0
372401.0,더브리,2025-04-15,47683.0,1596,42561.0,14187,180.0,2025-04-14,28374.0
372401.0,더브리,2025-04-16,49279.0,1596,56748.0,14187,180.0,2025-04-15,42561.0
278406.0,델타,2025-02-08,7350.0,-1,0.0,-1,0.0,,
278406.0,델타,2025-02-09,7921.0,571,4221.0,4221,150.0,2025-02-08,0.0
278406.0,델타,2025-02-10,8539.0,618,8917.0,4696,150.0,2025-02-09,4221.0
278406.0,델타,2025-02-11,9160.0,621,13637.0,4720,150.0,2025-02-10,8917.0
278406.0,델타,2025-02-12,9761.0,601,18157.0,4520,150.0,2025-02-11,13637.0
278406.0,델타,2025-02-13,10380.0,619,22853.0,4696,150.0,2025-02-12,18157.0
278406.0,델타,2025-02-14,11044.0,664,28002.0,5149,150.0,2025-02-13,22853.0
278406.0,델타,2025-02-15,11671.0,627,32779.0,4777,150.0,2025-02-14,28002.0
278406.0,델타,2025-03-01,12931.0,1260,0.0,-1,0.0,2025-02-15,32779.0
278406.0,델타,2025-03-02,13463.0,532,3837.0,3837,150.0,2025-03-01,0.0
278406.0,델타,2025-03-03,14342.0,879,10844.0,7007,180.0,2025-03-02,3837.0
278406.0,델타,2025-03-04,15225.0,883,17886.0,7042,180.0,2025-03-03,10844.0
278406.0,델타,2025-03-05,16105.0,880,24899.0,7013,180.0,2025-03-04,17886.0
278406.0,델타,2025-03-06,17075.0,970,32813.0,7914,180.0,2025-03-05,24899.0
278406.0,델타,2025-03-07,18008.0,933,40354.0,7541,180.0,2025-03-06,32813.0
278406.0,델타,2025-03-08,18969.0,961,48186.0,7832,180.0,2025-03-07,40354.0
278406.0,델타,2025-03-22,20229.0,1260,0.0,-1,0.0,2025-03-08,48186.0
278406.0,델타,2025-03-23,21168.0,939,7902.0,7902,150.0,2025-03-22,0.0
278406.0,델타,2025-03-24,22145.0,977,16178.0,8276,150.0,2025-03-23,7902.0
278406.0,델타,2025-03-25,23121.0,976,24445.0,8267,150.0,2025-03-24,16178.0
278406.0,델타,2025-03-26,24091.0,970,32657.0,8212,150.0,2025-03-25,24445.0
278406.0,델타,2025-03-27,25071.0,980,40971.0,8314,150.0,2025-03-26,32657.0
278406.0,델타,2025-03-28,26065.0,994,49418.0,8447,150.0,2025-03-27,40971.0
278406.0,델타,2025-03-29,27039.0,974,57673.0,8255,150.0,2025-03-28,49418.0
278406.0,델타,2025-04-12,28299.0,1260,0.0,-1,0.0,2025-03-29,57673.0
278406.0,델타,2025-04-13,29352.0,1053,9000.0,9000,150.0,2025-04-12,0.0
278406.0,델타,2025-04-14,30433.0,1081,18357.0,9357,150.0,2025-04-13,9000.0
278406.0,델타,2025-04-15,31498.0,1065,27517.0,9160,150.0,2025-04-14,18357.0
278406.0,델타,2025-04-16,32566.0,1068,36711.0,9194,150.0,2025-04-15,27517.0
3192182.0,레티시어,2025-03-22,720.0,-1,0.0,-1,0.0,,
3192182.0,레티시어,2025-03-23,2101.0,1381,12025.0,12025,180.0,2025-03-22,0.0
3192182.0,레티시어,2025-03-24,3457.0,1356,23795.0,11770,180.0,2025-03-23,12025.0
3192182.0,레티시어,2025-03-25,4881.0,1424,36250.0,12455,180.0,2025-03-24,23795.0
3192182.0,레티시어,2025-03-26,6288.0,1407,48528.0,12278,180.0,2025-03-25,36250.0
3192182.0,레티시어,2025-03-27,7700.0,1412,60863.0,12335,180.0,2025-03-26,48528.0
3192182.0,레티시어,2025-03-28,9130.0,1430,73386.0,12523,180.0,2025-03-27,60863.0
3192182.0,레티시어,2025-03-29,10605.0,1475,86352.0,12966,180.0,2025-03-28,73386.0
3192182.0,레티시어,2025-04-12,11865.0,1260,0.0,-1,0.0,2025-03-29,86352.0
3192182.0,레티시어,2025-04-13,13304.0,1439,12600.0,12600,180.0,2025-04-12,0.0
3192182.0,레티시어,2025-04-14,14774.0,1470,25532.0,12932,180.0,2025-04-13,12600.0
3192182.0,레티시어,2025-04-15,16261.0,1487,38621.0,13089,180.0,2025-04-14,25532.0
3192182.0,레티시어,2025-04-16,17726.0,1465,51481.0,12860,180.0,2025-04-15,38621.0
283659.0,리아,2025-02-08,6325.0,-1,0.0,-1,0.0,,
283659.0,리아,2025-02-09,6947.0,622,4733.0,4733,150.0,2025-02-08,0.0
283659.0,리아,2025-02-10,7588.0,641,9652.0,4919,150.0,2025-02-09,4733.0
283659.0,리아,2025-02-11,8488.0,900,16869.0,7217,180.0,2025-02-10,9652.0
283659.0,리아,2025-02-12,9325.0,837,23460.0,6591,180.0,2025-02-11,16869.0
283659.0,리아,2025-02-13,9985.0,660,28567.0,5107,150.0,2025-02-12,23460.0
283659.0,리아,2025-02-14,10633.0,648,33556.0,4989,150.0,2025-02-13,28567.0
283659.0,리아,2025-02-15,11288.0,655,38616.0,5060,150.0,2025-02-14,33556.0
283659.0,리아,2025-03-01,12458.0,1170,0.0,-1,0.0,2025-02-15,38616.0
283659.0,리아,2025-03-02,13317.0,859,6801.0,6801,180.0,2025-03-01,0.0
283659.0,리아,2025-03-03,14173.0,856,13576.0,6775,180.0,2025-03-02,6801.0
283659.0,리아,2025-03-04,15004.0,831,20102.0,6526,180.0,2025-03-03,13576.0
283659.0,리아,2025-03-05,15785.0,781,26124.0,6022,180.0,2025-03-04,20102.0
283659.0,리아,2025-03-06,16628.0,843,32765.0,6641,180.0,2025-03-05,26124.0
283659.0,리아,2025-03-07,17474.0,846,39437.0,6672,180.0,2025-03-06,32765.0
283659.0,리아,2025-03-08,18398.0,924,46890.0,7453,180.0,2025-03-07,39437.0
283659.0,리아,2025-03-22,19658.0,1260,0.0,-1,0.0,2025-03-08,46890.0
283659.0,리아,2025-03-23,20581.0,923,7735.0,7735,150.0,2025-03-22,0.0
283659.0,리아,2025-03-24,21453.0,872,14973.0,7238,150.0,2025-03-23,7735.0
283659.0,리아,2025-03-25,22311.0,858,22053.0,7080,150.0,2025-03-24,14973.0
283659.0,리아,2025-03-26,23176.0,865,29207.0,7154,150.0,2025-03-25,22053.0
283659.0,리아,2025-03-27,24032.0,856,36276.0,7069,150.0,2025-03-26,29207.0
283659.0,리아,2025-03-28,24894.0,862,43407.0,7131,150.0,2025-03-27,36276.0
283659.0,리아,2025-03-29,25826.0,932,51233.0,7826,150.0,2025-03-28,43407.0
283659.0,리아,2025-04-12,27086.0,1260,0.0,-1,0.0,2025-03-29,51233.0
283659.0,리아,2025-04-13,28007.0,921,7715.0,7715,150.0,2025-04-12,0.0
283659.0,리아,2025-04-14,28883.0,876,14990.0,7275,150.0,2025-04-13,7715.0
283659.0,리아,2025-04-15,29771.0,888,22377.0,7387,150.0,2025-04-14,14990.0
283659.0,리아,2025-04-16,30657.0,886,29745.0,7368,150.0,2025-04-15,22377.0
60896.0,몽별짱,2025-03-22,900.0,-1,0.0,-1,0.0,,
60896.0,몽별짱,2025-03-23,2329.0,1429,12501.0,12501,180.0,2025-03-22,0.0
60896.0,몽별짱,2025-03-24,3340.0,1011,21122.0,8621,150.0,2025-03-23,12501.0
60896.0,몽별짱,2025-03-25,4357.0,1017,29797.0,8675,150.0,2025-03-24,21122.0
60896.0,몽별짱,2025-03-26,5359.0,1002,38328.0,8531,150.0,2025-03-25,29797.0
60896.0,몽별짱,2025-03-27,6365.0,1006,46892.0,8564,150.0,2025-03-26,38328.0
60896.0,몽별짱,2025-03-28,7823.0,1458,59684.0,12792,180.0,2025-03-27,46892.0
60896.0,몽별짱,2025-03-29,9327.0,1504,72937.0,13253,180.0,2025-03-28,59684.0
60896.0,몽별짱,2025-04-12,10587.0,1260,0.0,-1,0.0,2025-03-29,72937.0
60896.0,몽별짱,2025-04-13,11651.0,1064,9099.0,9099,150.0,2025-04-12,0.0
60896.0,몽별짱,2025-04-14,12706.0,1055,18198.0,9099,150.0,2025-04-13,9099.0
60896.0,몽별짱,2025-04-15,13770.0,1064,27354.0,9156,150.0,2025-04-14,18198.0
60896.0,몽별짱,2025-04-16,15281.0,1511,40676.0,13322,180.0,2025-04-15,27354.0
11504.0,베오바흐터,2025-02-08,7350.0,-1,0.0,-1,0.0,,
11504.0,베오바흐터,2025-02-09,7970.0,620,4706.0,4706,150.0,2025-02-08,0.0
11504.0,베오바흐터,2025-02-10,8610.0,640,9620.0,4914,150.0,2025-02-09,4706.0
11504.0,베오바흐터,2025-02-11,9270.0,660,14731.0,5111,150.0,2025-02-10,9620.0
11504.0,베오바흐터,2025-02-12,9939.0,669,19926.0,5195,150.0,2025-02-11,14731.0
11504.0,베오바흐터,2025-02-13,10623.0,684,25274.0,5348,150.0,2025-02-12,19926.0
11504.0,베오바흐터,2025-02-14,11394.0,771,31491.0,6217,150.0,2025-02-13,25274.0
11504.0,베오바흐터,2025-02-15,12073.0,679,36788.0,5297,150.0,2025-02-14,31491.0
11504.0,베오바흐터,2025-03-01,13333.0,1260,0.0,-1,0.0,2025-02-15,36788.0
11504.0,베오바흐터,2025-03-02,14075.0,742,5631.0,5631,180.0,2025-03-01,0.0
11504.0,베오바흐터,2025-03-03,14826.0,751,11351.0,5720,180.0,2025-03-02,5631.0
11504.0,베오바흐터,2025-03-04,15612.0,786,17429.0,6078,180.0,2025-03-03,11351.0
11504.0,베오바흐터,2025-03-05,16383.0,771,23347.0,5918,180.0,2025-03-04,17429.0
11504.0,베오바흐터,2025-03-06,17169.0,786,29417.0,6070,180.0,2025-03-05,23347.0
11504.0,베오바흐터,2025-03-07,18041.0,872,36344.0,6927,180.0,2025-03-06,29417.0
11504.0,베오바흐터,2025-03-08,18867.0,826,42816.0,6472,180.0,2025-03-07,36344.0
11504.0,베오바흐터,2025-03-22,20127.0,1260,0.0,-1,0.0,2025-03-08,42816.0
11504.0,베오바흐터,2025-03-23,21040.0,913,7635.0,7635,150.0,2025-03-22,0.0
11504.0,베오바흐터,2025-03-24,22011.0,971,15852.0,8217,150.0,2025-03-23,7635.0
11504.0,베오바흐터,2025-03-25,23000.0,989,24257.0,8405,150.0,2025-03-24,15852.0
11504.0,베오바흐터,2025-03-26,23975.0,975,32519.0,8262,150.0,2025-03-25,24257.0
11504.0,베오바흐터,2025-03-27,24958.0,983,40858.0,8339,150.0,2025-03-26,32519.0
11504.0,베오바흐터,2025-03-28,25942.0,984,49204.0,8346,150.0,2025-03-27,40858.0
11504.0,베오바흐터,2025-03-29,26961.0,1019,57901.0,8697,150.0,2025-03-28,49204.0
11504.0,베오바흐터,2025-04-12,28221.0,1260,0.0,-1,0.0,2025-03-29,57901.0
11504.0,베오바흐터,2025-04-13,29245.0,1024,8720.5,8720,150.0,2025-04-12,0.0
11504.0,베오바흐터,2025-04-14,30264.0,1019,17441.0,8720,150.0,2025-04-13,8720.5
11504.0,베오바흐터,2025-04-15,31300.0,1036,26312.0,8871,150.0,2025-04-14,17441.0
11504.0,베오바흐터,2025-04-16,32315.0,1015,34971.0,8659,150.0,2025-04-15,26312.0
2281763.0,부굥,2025-02-08,1080.0,-1,0.0,-1,0.0,,
2281763.0,부굥,2025-02-09,1962.0,882,7039.0,7039,180.0,2025-02-08,0.0
2281763.0,부굥,2025-02-10,2931.0,969,14945.0,7906,180.0,2025-02-09,7039.0
2281763.0,부굥,2025-02-11,3777.0,846,21617.0,6672,180.0,2025-02-10,14945.0
2281763.0,부굥,2025-02-12,4748.0,971,29537.0,7920,180.0,2025-02-11,21617.0
2281763.0,부굥,2025-02-13,5693.0,945,37201.0,7664,180.0,2025-02-12,29537.0
